Specialty	Class	Year	Name	Value
Obstetrics-Gynecology	PGY1	2019	Total Match Rate %	68.7
Obstetrics-Gynecology	PGY1	2019	Change in U.S. Senior Match Rate %	-3.8999999999999915
Obstetrics-Gynecology	PGY1	2019	Change in Total Match Rate %	-2.0999999999999943
Obstetrics-Gynecology	PGY1	2019	% Change in U.S. Senior Match Rate %	-4.6
Obstetrics-Gynecology	PGY1	2019	% Change in Total Match Rate %	-3
Obstetrics-Gynecology	PGY1	2020	U.S. Senior Match Rate %	84.3
Obstetrics-Gynecology	PGY1	2020	Total Match Rate %	71.5
Obstetrics-Gynecology	PGY1	2020	Change in U.S. Senior Match Rate %	2.5999999999999943
Obstetrics-Gynecology	PGY1	2020	Change in Total Match Rate %	2.799999999999997
Obstetrics-Gynecology	PGY1	2020	% Change in U.S. Senior Match Rate %	3.2
Obstetrics-Gynecology	PGY1	2020	% Change in Total Match Rate %	4.1
Obstetrics-Gynecology	PGY1	2021	U.S. Senior Match Rate %	84.2
Obstetrics-Gynecology	PGY1	2021	Total Match Rate %	71.8
Obstetrics-Gynecology	PGY1	2021	Change in U.S. Senior Match Rate %	-0.09999999999999432
Obstetrics-Gynecology	PGY1	2021	Change in Total Match Rate %	0.29999999999999716
Obstetrics-Gynecology	PGY1	2021	% Change in U.S. Senior Match Rate %	-0.1
Obstetrics-Gynecology	PGY1	2021	% Change in Total Match Rate %	0.4
Obstetrics-Gynecology	PGY1	2022	U.S. Senior Match Rate %	81.4
Obstetrics-Gynecology	PGY1	2022	Total Match Rate %	69.4
Obstetrics-Gynecology	PGY1	2022	Change in U.S. Senior Match Rate %	-2.799999999999997
Obstetrics-Gynecology	PGY1	2022	Change in Total Match Rate %	-2.3999999999999915
Obstetrics-Gynecology	PGY1	2022	% Change in U.S. Senior Match Rate %	-3.3
Obstetrics-Gynecology	PGY1	2022	% Change in Total Match Rate %	-3.3
Orthopedic Surgery	PGY1	2012	U.S. Senior Match Rate %	75.9
Orthopedic Surgery	PGY1	2012	Total Match Rate %	65.2
Orthopedic Surgery	PGY1	2012	Change in U.S. Senior Match Rate %	NA
Orthopedic Surgery	PGY1	2012	Change in Total Match Rate %	NA
Orthopedic Surgery	PGY1	2012	% Change in U.S. Senior Match Rate %	NA
Orthopedic Surgery	PGY1	2012	% Change in Total Match Rate %	NA
Orthopedic Surgery	PGY1	2013	U.S. Senior Match Rate %	76.4
Orthopedic Surgery	PGY1	2013	Total Match Rate %	66.7
Orthopedic Surgery	PGY1	2013	Change in U.S. Senior Match Rate %	0.5
Orthopedic Surgery	PGY1	2013	Change in Total Match Rate %	1.5
Orthopedic Surgery	PGY1	2013	% Change in U.S. Senior Match Rate %	0.7
Orthopedic Surgery	PGY1	2013	% Change in Total Match Rate %	2.3
Orthopedic Surgery	PGY1	2014	U.S. Senior Match Rate %	76.1
Orthopedic Surgery	PGY1	2014	Total Match Rate %	67.2
Orthopedic Surgery	PGY1	2014	Change in U.S. Senior Match Rate %	-0.30000000000001137
Orthopedic Surgery	PGY1	2014	Change in Total Match Rate %	0.5
Orthopedic Surgery	PGY1	2014	% Change in U.S. Senior Match Rate %	-0.4
Orthopedic Surgery	PGY1	2014	% Change in Total Match Rate %	0.7
Orthopedic Surgery	PGY1	2015	U.S. Senior Match Rate %	74.9
Orthopedic Surgery	PGY1	2015	Total Match Rate %	66.2
Orthopedic Surgery	PGY1	2015	Change in U.S. Senior Match Rate %	-1.1999999999999886
Orthopedic Surgery	PGY1	2015	Change in Total Match Rate %	-1
Orthopedic Surgery	PGY1	2015	% Change in U.S. Senior Match Rate %	-1.6
Orthopedic Surgery	PGY1	2015	% Change in Total Match Rate %	-1.5
Orthopedic Surgery	PGY1	2016	U.S. Senior Match Rate %	74.4
Orthopedic Surgery	PGY1	2016	Total Match Rate %	67.8
Orthopedic Surgery	PGY1	2016	Change in U.S. Senior Match Rate %	-0.5
Orthopedic Surgery	PGY1	2016	Change in Total Match Rate %	1.5999999999999943
Orthopedic Surgery	PGY1	2016	% Change in U.S. Senior Match Rate %	-0.7
Orthopedic Surgery	PGY1	2016	% Change in Total Match Rate %	2.4
Orthopedic Surgery	PGY1	2017	U.S. Senior Match Rate %	79.1
Orthopedic Surgery	PGY1	2017	Total Match Rate %	71.7
Orthopedic Surgery	PGY1	2017	Change in U.S. Senior Match Rate %	4.699999999999989
Orthopedic Surgery	PGY1	2017	Change in Total Match Rate %	3.9000000000000057
Orthopedic Surgery	PGY1	2017	% Change in U.S. Senior Match Rate %	6.3
Orthopedic Surgery	PGY1	2017	% Change in Total Match Rate %	5.8
Orthopedic Surgery	PGY1	2018	U.S. Senior Match Rate %	81.4
Orthopedic Surgery	PGY1	2018	Total Match Rate %	72.6
Orthopedic Surgery	PGY1	2018	Change in U.S. Senior Match Rate %	2.3000000000000114
Orthopedic Surgery	PGY1	2018	Change in Total Match Rate %	0.8999999999999915
Orthopedic Surgery	PGY1	2018	% Change in U.S. Senior Match Rate %	2.9
Orthopedic Surgery	PGY1	2018	% Change in Total Match Rate %	1.3
Orthopedic Surgery	PGY1	2019	U.S. Senior Match Rate %	83.5
Orthopedic Surgery	PGY1	2019	Total Match Rate %	72.5
Orthopedic Surgery	PGY1	2019	Change in U.S. Senior Match Rate %	2.0999999999999943
Orthopedic Surgery	PGY1	2019	Change in Total Match Rate %	-0.09999999999999432
Orthopedic Surgery	PGY1	2019	% Change in U.S. Senior Match Rate %	2.6
Orthopedic Surgery	PGY1	2019	% Change in Total Match Rate %	-0.1
Orthopedic Surgery	PGY1	2020	U.S. Senior Match Rate %	79.1
Orthopedic Surgery	PGY1	2020	Total Match Rate %	70.8
Orthopedic Surgery	PGY1	2020	Change in U.S. Senior Match Rate %	-4.400000000000006
Orthopedic Surgery	PGY1	2020	Change in Total Match Rate %	-1.7000000000000028
Orthopedic Surgery	PGY1	2020	% Change in U.S. Senior Match Rate %	-5.3
Orthopedic Surgery	PGY1	2020	% Change in Total Match Rate %	-2.3
Orthopedic Surgery	PGY1	2021	U.S. Senior Match Rate %	74.8
Orthopedic Surgery	PGY1	2021	Total Match Rate %	67.2
Orthopedic Surgery	PGY1	2021	Change in U.S. Senior Match Rate %	-4.299999999999997
Orthopedic Surgery	PGY1	2021	Change in Total Match Rate %	-3.5999999999999943
Orthopedic Surgery	PGY1	2021	% Change in U.S. Senior Match Rate %	-5.4
Orthopedic Surgery	PGY1	2021	% Change in Total Match Rate %	-5.1
Orthopedic Surgery	PGY1	2022	U.S. Senior Match Rate %	64.9
Orthopedic Surgery	PGY1	2022	Total Match Rate %	59.5
Orthopedic Surgery	PGY1	2022	Change in U.S. Senior Match Rate %	-9.899999999999991
Orthopedic Surgery	PGY1	2022	Change in Total Match Rate %	-7.700000000000003
Orthopedic Surgery	PGY1	2022	% Change in U.S. Senior Match Rate %	-13.2
Orthopedic Surgery	PGY1	2022	% Change in Total Match Rate %	-11.5
Osteo Neuromusculoskeletal Med	PGY1	2018	U.S. Senior Match Rate %	NA
Osteo Neuromusculoskeletal Med	PGY1	2018	Total Match Rate %	40
Osteo Neuromusculoskeletal Med	PGY1	2018	Change in U.S. Senior Match Rate %	NA
Osteo Neuromusculoskeletal Med	PGY1	2018	Change in Total Match Rate %	NA
Osteo Neuromusculoskeletal Med	PGY1	2018	% Change in U.S. Senior Match Rate %	NA
Osteo Neuromusculoskeletal Med	PGY1	2018	% Change in Total Match Rate %	NA
Osteo Neuromusculoskeletal Med	PGY1	2019	U.S. Senior Match Rate %	NA
Osteo Neuromusculoskeletal Med	PGY1	2019	Total Match Rate %	0
Osteo Neuromusculoskeletal Med	PGY1	2019	Change in U.S. Senior Match Rate %	NA
Osteo Neuromusculoskeletal Med	PGY1	2019	Change in Total Match Rate %	-40
Osteo Neuromusculoskeletal Med	PGY1	2019	% Change in U.S. Senior Match Rate %	NA
Osteo Neuromusculoskeletal Med	PGY1	2019	% Change in Total Match Rate %	-100
Osteo Neuromusculoskeletal Med	PGY1	2020	U.S. Senior Match Rate %	NA
Osteo Neuromusculoskeletal Med	PGY1	2020	Total Match Rate %	44.4
Osteo Neuromusculoskeletal Med	PGY1	2020	Change in U.S. Senior Match Rate %	NA
Osteo Neuromusculoskeletal Med	PGY1	2020	Change in Total Match Rate %	44.4
Osteo Neuromusculoskeletal Med	PGY1	2020	% Change in U.S. Senior Match Rate %	NA
Osteo Neuromusculoskeletal Med	PGY1	2020	% Change in Total Match Rate %	Inf
Osteo Neuromusculoskeletal Med	PGY1	2021	U.S. Senior Match Rate %	NA
Osteo Neuromusculoskeletal Med	PGY1	2021	Total Match Rate %	16.7
Osteo Neuromusculoskeletal Med	PGY1	2021	Change in U.S. Senior Match Rate %	NA
Osteo Neuromusculoskeletal Med	PGY1	2021	Change in Total Match Rate %	-27.7
Osteo Neuromusculoskeletal Med	PGY1	2021	% Change in U.S. Senior Match Rate %	NA
Osteo Neuromusculoskeletal Med	PGY1	2021	% Change in Total Match Rate %	-62.4
Osteo Neuromusculoskeletal Med	PGY1	2022	U.S. Senior Match Rate %	NA
Osteo Neuromusculoskeletal Med	PGY1	2022	Total Match Rate %	56.5
Osteo Neuromusculoskeletal Med	PGY1	2022	Change in U.S. Senior Match Rate %	NA
Osteo Neuromusculoskeletal Med	PGY1	2022	Change in Total Match Rate %	39.8
Osteo Neuromusculoskeletal Med	PGY1	2022	% Change in U.S. Senior Match Rate %	NA
Osteo Neuromusculoskeletal Med	PGY1	2022	% Change in Total Match Rate %	238.3
Osteo Neuromusculoskeletal Med	PGY2	2019	U.S. Senior Match Rate %	NA
Osteo Neuromusculoskeletal Med	PGY2	2019	Total Match Rate %	100
Osteo Neuromusculoskeletal Med	PGY2	2019	Change in U.S. Senior Match Rate %	NA
Osteo Neuromusculoskeletal Med	PGY2	2019	Change in Total Match Rate %	NA
Osteo Neuromusculoskeletal Med	PGY2	2019	% Change in U.S. Senior Match Rate %	NA
Osteo Neuromusculoskeletal Med	PGY2	2019	% Change in Total Match Rate %	NA
Osteo Neuromusculoskeletal Med	PGY2	2020	U.S. Senior Match Rate %	NA
Osteo Neuromusculoskeletal Med	PGY2	2020	Total Match Rate %	22.2
Osteo Neuromusculoskeletal Med	PGY2	2020	Change in U.S. Senior Match Rate %	NA
Osteo Neuromusculoskeletal Med	PGY2	2020	Change in Total Match Rate %	-77.8
Osteo Neuromusculoskeletal Med	PGY2	2020	% Change in U.S. Senior Match Rate %	NA
Osteo Neuromusculoskeletal Med	PGY2	2020	% Change in Total Match Rate %	-77.8
Osteo Neuromusculoskeletal Med	PGY2	2021	U.S. Senior Match Rate %	NA
Osteo Neuromusculoskeletal Med	PGY2	2021	Total Match Rate %	25
Osteo Neuromusculoskeletal Med	PGY2	2021	Change in U.S. Senior Match Rate %	NA
Osteo Neuromusculoskeletal Med	PGY2	2021	Change in Total Match Rate %	2.8000000000000007
Osteo Neuromusculoskeletal Med	PGY2	2021	% Change in U.S. Senior Match Rate %	NA
Osteo Neuromusculoskeletal Med	PGY2	2021	% Change in Total Match Rate %	12.6
Osteo Neuromusculoskeletal Med	PGY2	2022	U.S. Senior Match Rate %	NA
Osteo Neuromusculoskeletal Med	PGY2	2022	Total Match Rate %	25
Osteo Neuromusculoskeletal Med	PGY2	2022	Change in U.S. Senior Match Rate %	NA
Osteo Neuromusculoskeletal Med	PGY2	2022	Change in Total Match Rate %	0
Osteo Neuromusculoskeletal Med	PGY2	2022	% Change in U.S. Senior Match Rate %	NA
Osteo Neuromusculoskeletal Med	PGY2	2022	% Change in Total Match Rate %	0
Otolaryngology	PGY1	2012	U.S. Senior Match Rate %	81
Otolaryngology	PGY1	2012	Total Match Rate %	72.6
Otolaryngology	PGY1	2012	Change in U.S. Senior Match Rate %	NA
Otolaryngology	PGY1	2012	Change in Total Match Rate %	NA
Otolaryngology	PGY1	2012	% Change in U.S. Senior Match Rate %	NA
Otolaryngology	PGY1	2012	% Change in Total Match Rate %	NA
Otolaryngology	PGY1	2013	U.S. Senior Match Rate %	71.3
Otolaryngology	PGY1	2013	Total Match Rate %	65.6
Otolaryngology	PGY1	2013	Change in U.S. Senior Match Rate %	-9.700000000000003
Otolaryngology	PGY1	2013	Change in Total Match Rate %	-7
Otolaryngology	PGY1	2013	% Change in U.S. Senior Match Rate %	-12
Otolaryngology	PGY1	2013	% Change in Total Match Rate %	-9.6
Otolaryngology	PGY1	2014	U.S. Senior Match Rate %	74.2
Otolaryngology	PGY1	2014	Total Match Rate %	66.6
Otolaryngology	PGY1	2014	Change in U.S. Senior Match Rate %	2.9000000000000057
Otolaryngology	PGY1	2014	Change in Total Match Rate %	1
Otolaryngology	PGY1	2014	% Change in U.S. Senior Match Rate %	4.1
Otolaryngology	PGY1	2014	% Change in Total Match Rate %	1.5
Otolaryngology	PGY1	2015	U.S. Senior Match Rate %	75.5
Otolaryngology	PGY1	2015	Total Match Rate %	69.3
Otolaryngology	PGY1	2015	Change in U.S. Senior Match Rate %	1.2999999999999972
Otolaryngology	PGY1	2015	Change in Total Match Rate %	2.700000000000003
Otolaryngology	PGY1	2015	% Change in U.S. Senior Match Rate %	1.8
Otolaryngology	PGY1	2015	% Change in Total Match Rate %	4.1
Otolaryngology	PGY1	2016	U.S. Senior Match Rate %	86.6
Otolaryngology	PGY1	2016	Total Match Rate %	81.6
Otolaryngology	PGY1	2016	Change in U.S. Senior Match Rate %	11.099999999999994
Otolaryngology	PGY1	2016	Change in Total Match Rate %	12.299999999999997
Otolaryngology	PGY1	2016	% Change in U.S. Senior Match Rate %	14.7
Otolaryngology	PGY1	2016	% Change in Total Match Rate %	17.7
Otolaryngology	PGY1	2017	U.S. Senior Match Rate %	92.1
Otolaryngology	PGY1	2017	Total Match Rate %	87.9
Otolaryngology	PGY1	2017	Change in U.S. Senior Match Rate %	5.5
Otolaryngology	PGY1	2017	Change in Total Match Rate %	6.300000000000011
Otolaryngology	PGY1	2017	% Change in U.S. Senior Match Rate %	6.4
Otolaryngology	PGY1	2017	% Change in Total Match Rate %	7.7
Otolaryngology	PGY1	2018	U.S. Senior Match Rate %	95
Otolaryngology	PGY1	2018	Total Match Rate %	91
Otolaryngology	PGY1	2018	Change in U.S. Senior Match Rate %	2.9000000000000057
Otolaryngology	PGY1	2018	Change in Total Match Rate %	3.0999999999999943
Otolaryngology	PGY1	2018	% Change in U.S. Senior Match Rate %	3.1
Otolaryngology	PGY1	2018	% Change in Total Match Rate %	3.5
Otolaryngology	PGY1	2019	U.S. Senior Match Rate %	77.4
Otolaryngology	PGY1	2019	Total Match Rate %	71
Otolaryngology	PGY1	2019	Change in U.S. Senior Match Rate %	-17.599999999999994
Otolaryngology	PGY1	2019	Change in Total Match Rate %	-20
Otolaryngology	PGY1	2019	% Change in U.S. Senior Match Rate %	-18.5
Otolaryngology	PGY1	2019	% Change in Total Match Rate %	-22
Otolaryngology	PGY1	2020	U.S. Senior Match Rate %	73.6
Otolaryngology	PGY1	2020	Total Match Rate %	68.9
Otolaryngology	PGY1	2020	Change in U.S. Senior Match Rate %	-3.8000000000000114
Otolaryngology	PGY1	2020	Change in Total Match Rate %	-2.0999999999999943
Otolaryngology	PGY1	2020	% Change in U.S. Senior Match Rate %	-4.9
Otolaryngology	PGY1	2020	% Change in Total Match Rate %	-3
Otolaryngology	PGY1	2021	U.S. Senior Match Rate %	68.3
Otolaryngology	PGY1	2021	Total Match Rate %	62.6
Otolaryngology	PGY1	2021	Change in U.S. Senior Match Rate %	-5.299999999999997
Otolaryngology	PGY1	2021	Change in Total Match Rate %	-6.300000000000004
Otolaryngology	PGY1	2021	% Change in U.S. Senior Match Rate %	-7.2
Otolaryngology	PGY1	2021	% Change in Total Match Rate %	-9.1
Otolaryngology	PGY1	2022	U.S. Senior Match Rate %	68.3
Otolaryngology	PGY1	2022	Total Match Rate %	62.9
Otolaryngology	PGY1	2022	Change in U.S. Senior Match Rate %	0
Otolaryngology	PGY1	2022	Change in Total Match Rate %	0.29999999999999716
Otolaryngology	PGY1	2022	% Change in U.S. Senior Match Rate %	0
Otolaryngology	PGY1	2022	% Change in Total Match Rate %	0.5
Pathology	PGY1	2012	U.S. Senior Match Rate %	91.9
Pathology	PGY1	2012	Total Match Rate %	56
Pathology	PGY1	2012	Change in U.S. Senior Match Rate %	NA
Pathology	PGY1	2012	Change in Total Match Rate %	NA
Pathology	PGY1	2012	% Change in U.S. Senior Match Rate %	NA
Pathology	PGY1	2012	% Change in Total Match Rate %	NA
Pathology	PGY1	2013	U.S. Senior Match Rate %	90.7
Pathology	PGY1	2013	Total Match Rate %	59.2
Pathology	PGY1	2013	Change in U.S. Senior Match Rate %	-1.2000000000000028
Pathology	PGY1	2013	Change in Total Match Rate %	3.200000000000003
Pathology	PGY1	2013	% Change in U.S. Senior Match Rate %	-1.3
Pathology	PGY1	2013	% Change in Total Match Rate %	5.7
Pathology	PGY1	2014	U.S. Senior Match Rate %	93.4
Pathology	PGY1	2014	Total Match Rate %	63.3
Pathology	PGY1	2014	Change in U.S. Senior Match Rate %	2.700000000000003
Pathology	PGY1	2014	Change in Total Match Rate %	4.099999999999994
Pathology	PGY1	2014	% Change in U.S. Senior Match Rate %	3
Pathology	PGY1	2014	% Change in Total Match Rate %	6.9
Pathology	PGY1	2015	U.S. Senior Match Rate %	92.8
Pathology	PGY1	2015	Total Match Rate %	63.7
Pathology	PGY1	2015	Change in U.S. Senior Match Rate %	-0.6000000000000085
Pathology	PGY1	2015	Change in Total Match Rate %	0.4000000000000057
Pathology	PGY1	2015	% Change in U.S. Senior Match Rate %	-0.6
Pathology	PGY1	2015	% Change in Total Match Rate %	0.6
Pathology	PGY1	2016	U.S. Senior Match Rate %	91.9
Pathology	PGY1	2016	Total Match Rate %	61.7
Pathology	PGY1	2016	Change in U.S. Senior Match Rate %	-0.8999999999999915
Pathology	PGY1	2016	Change in Total Match Rate %	-2
Pathology	PGY1	2016	% Change in U.S. Senior Match Rate %	-1
Pathology	PGY1	2016	% Change in Total Match Rate %	-3.1
Pathology	PGY1	2017	U.S. Senior Match Rate %	93.1
Pathology	PGY1	2017	Total Match Rate %	64.4
Pathology	PGY1	2017	Change in U.S. Senior Match Rate %	1.1999999999999886
Pathology	PGY1	2017	Change in Total Match Rate %	2.700000000000003
Pathology	PGY1	2017	% Change in U.S. Senior Match Rate %	1.3
Pathology	PGY1	2017	% Change in Total Match Rate %	4.4
Pathology	PGY1	2018	U.S. Senior Match Rate %	92.8
Pathology	PGY1	2018	Total Match Rate %	65.6
Pathology	PGY1	2018	Change in U.S. Senior Match Rate %	-0.29999999999999716
Pathology	PGY1	2018	Change in Total Match Rate %	1.1999999999999886
Pathology	PGY1	2018	% Change in U.S. Senior Match Rate %	-0.3
Pathology	PGY1	2018	% Change in Total Match Rate %	1.9
Pathology	PGY1	2019	U.S. Senior Match Rate %	93.1
Pathology	PGY1	2019	Total Match Rate %	61.6
Pathology	PGY1	2019	Change in U.S. Senior Match Rate %	0.29999999999999716
Pathology	PGY1	2019	Change in Total Match Rate %	-3.999999999999993
Pathology	PGY1	2019	% Change in U.S. Senior Match Rate %	0.3
Pathology	PGY1	2019	% Change in Total Match Rate %	-6.1
Pathology	PGY1	2020	U.S. Senior Match Rate %	89.1
Pathology	PGY1	2020	Total Match Rate %	64
Pathology	PGY1	2020	Change in U.S. Senior Match Rate %	-4
Pathology	PGY1	2020	Change in Total Match Rate %	2.3999999999999986
Pathology	PGY1	2020	% Change in U.S. Senior Match Rate %	-4.3
Pathology	PGY1	2020	% Change in Total Match Rate %	3.9
Pathology	PGY1	2021	U.S. Senior Match Rate %	93.4
Pathology	PGY1	2021	Total Match Rate %	62.3
Pathology	PGY1	2021	Change in U.S. Senior Match Rate %	4.300000000000011
Pathology	PGY1	2021	Change in Total Match Rate %	-1.7000000000000028
Pathology	PGY1	2021	% Change in U.S. Senior Match Rate %	4.8
Pathology	PGY1	2021	% Change in Total Match Rate %	-2.7
Pathology	PGY1	2022	U.S. Senior Match Rate %	93.1
Pathology	PGY1	2022	Total Match Rate %	62.3
Pathology	PGY1	2022	Change in U.S. Senior Match Rate %	-0.30000000000001137
Pathology	PGY1	2022	Change in Total Match Rate %	0
Pathology	PGY1	2022	% Change in U.S. Senior Match Rate %	-0.3
Pathology	PGY1	2022	% Change in Total Match Rate %	0
Pediatrics (Categorical)	PGY1	2012	U.S. Senior Match Rate %	90.3
Pediatrics (Categorical)	PGY1	2012	Total Match Rate %	65.5
Pediatrics (Categorical)	PGY1	2012	Change in U.S. Senior Match Rate %	NA
Pediatrics (Categorical)	PGY1	2012	Change in Total Match Rate %	NA
Pediatrics (Categorical)	PGY1	2012	% Change in U.S. Senior Match Rate %	NA
Pediatrics (Categorical)	PGY1	2012	% Change in Total Match Rate %	NA
Pediatrics (Categorical)	PGY1	2013	U.S. Senior Match Rate %	90.3
Pediatrics (Categorical)	PGY1	2013	Total Match Rate %	65.4
Pediatrics (Categorical)	PGY1	2013	Change in U.S. Senior Match Rate %	0
Pediatrics (Categorical)	PGY1	2013	Change in Total Match Rate %	-0.09999999999999432
Pediatrics (Categorical)	PGY1	2013	% Change in U.S. Senior Match Rate %	0
Pediatrics (Categorical)	PGY1	2013	% Change in Total Match Rate %	-0.2
Pediatrics (Categorical)	PGY1	2014	U.S. Senior Match Rate %	88
Pediatrics (Categorical)	PGY1	2014	Total Match Rate %	65.8
Pediatrics (Categorical)	PGY1	2014	Change in U.S. Senior Match Rate %	-2.299999999999997
Pediatrics (Categorical)	PGY1	2014	Change in Total Match Rate %	0.3999999999999915
Pediatrics (Categorical)	PGY1	2014	% Change in U.S. Senior Match Rate %	-2.5
Pediatrics (Categorical)	PGY1	2014	% Change in Total Match Rate %	0.6
Pediatrics (Categorical)	PGY1	2015	U.S. Senior Match Rate %	88.9
Pediatrics (Categorical)	PGY1	2015	Total Match Rate %	67.4
Pediatrics (Categorical)	PGY1	2015	Change in U.S. Senior Match Rate %	0.9000000000000057
Pediatrics (Categorical)	PGY1	2015	Change in Total Match Rate %	1.6000000000000085
Pediatrics (Categorical)	PGY1	2015	% Change in U.S. Senior Match Rate %	1
Pediatrics (Categorical)	PGY1	2015	% Change in Total Match Rate %	2.4
Pediatrics (Categorical)	PGY1	2016	U.S. Senior Match Rate %	88.3
Pediatrics (Categorical)	PGY1	2016	Total Match Rate %	69.1
Pediatrics (Categorical)	PGY1	2016	Change in U.S. Senior Match Rate %	-0.6000000000000085
Pediatrics (Categorical)	PGY1	2016	Change in Total Match Rate %	1.6999999999999886
Pediatrics (Categorical)	PGY1	2016	% Change in U.S. Senior Match Rate %	-0.7
Pediatrics (Categorical)	PGY1	2016	% Change in Total Match Rate %	2.5
Pediatrics (Categorical)	PGY1	2017	U.S. Senior Match Rate %	89.9
Pediatrics (Categorical)	PGY1	2017	Total Match Rate %	71.6
Pediatrics (Categorical)	PGY1	2017	Change in U.S. Senior Match Rate %	1.6000000000000085
Pediatrics (Categorical)	PGY1	2017	Change in Total Match Rate %	2.5
Pediatrics (Categorical)	PGY1	2017	% Change in U.S. Senior Match Rate %	1.8
Pediatrics (Categorical)	PGY1	2017	% Change in Total Match Rate %	3.6
Pediatrics (Categorical)	PGY1	2018	U.S. Senior Match Rate %	90.3
Pediatrics (Categorical)	PGY1	2018	Total Match Rate %	74.3
Pediatrics (Categorical)	PGY1	2018	Change in U.S. Senior Match Rate %	0.3999999999999915
Pediatrics (Categorical)	PGY1	2018	Change in Total Match Rate %	2.700000000000003
Pediatrics (Categorical)	PGY1	2018	% Change in U.S. Senior Match Rate %	0.4
Pediatrics (Categorical)	PGY1	2018	% Change in Total Match Rate %	3.8
Pediatrics (Categorical)	PGY1	2019	U.S. Senior Match Rate %	90.2
Pediatrics (Categorical)	PGY1	2019	Total Match Rate %	76.4
Pediatrics (Categorical)	PGY1	2019	Change in U.S. Senior Match Rate %	-0.09999999999999432
Pediatrics (Categorical)	PGY1	2019	Change in Total Match Rate %	2.1000000000000085
Pediatrics (Categorical)	PGY1	2019	% Change in U.S. Senior Match Rate %	-0.1
Pediatrics (Categorical)	PGY1	2019	% Change in Total Match Rate %	2.8
Pediatrics (Categorical)	PGY1	2020	U.S. Senior Match Rate %	89.1
Pediatrics (Categorical)	PGY1	2020	Total Match Rate %	75.4
Pediatrics (Categorical)	PGY1	2020	Change in U.S. Senior Match Rate %	-1.1000000000000085
Pediatrics (Categorical)	PGY1	2020	Change in Total Match Rate %	-1
Pediatrics (Categorical)	PGY1	2020	% Change in U.S. Senior Match Rate %	-1.2
Pediatrics (Categorical)	PGY1	2020	% Change in Total Match Rate %	-1.3
Pediatrics (Categorical)	PGY1	2021	U.S. Senior Match Rate %	88.8
Pediatrics (Categorical)	PGY1	2021	Total Match Rate %	71.9
Pediatrics (Categorical)	PGY1	2021	Change in U.S. Senior Match Rate %	-0.29999999999999716
Pediatrics (Categorical)	PGY1	2021	Change in Total Match Rate %	-3.5
Pediatrics (Categorical)	PGY1	2021	% Change in U.S. Senior Match Rate %	-0.3
Pediatrics (Categorical)	PGY1	2021	% Change in Total Match Rate %	-4.6
Pediatrics (Categorical)	PGY1	2022	U.S. Senior Match Rate %	88.8
Pediatrics (Categorical)	PGY1	2022	Total Match Rate %	74.8
Pediatrics (Categorical)	PGY1	2022	Change in U.S. Senior Match Rate %	0
Pediatrics (Categorical)	PGY1	2022	Change in Total Match Rate %	2.8999999999999915
Pediatrics (Categorical)	PGY1	2022	% Change in U.S. Senior Match Rate %	0
Pediatrics (Categorical)	PGY1	2022	% Change in Total Match Rate %	4
Pediatrics-Anesthesiology	PGY1	2012	U.S. Senior Match Rate %	43.8
Pediatrics-Anesthesiology	PGY1	2012	Total Match Rate %	43.8
Pediatrics-Anesthesiology	PGY1	2012	Change in U.S. Senior Match Rate %	NA
Pediatrics-Anesthesiology	PGY1	2012	Change in Total Match Rate %	NA
Pediatrics-Anesthesiology	PGY1	2012	% Change in U.S. Senior Match Rate %	NA
Pediatrics-Anesthesiology	PGY1	2012	% Change in Total Match Rate %	NA
Pediatrics-Anesthesiology	PGY1	2013	U.S. Senior Match Rate %	29.2
Pediatrics-Anesthesiology	PGY1	2013	Total Match Rate %	26.9
Pediatrics-Anesthesiology	PGY1	2013	Change in U.S. Senior Match Rate %	-14.599999999999998
Pediatrics-Anesthesiology	PGY1	2013	Change in Total Match Rate %	-16.9
Pediatrics-Anesthesiology	PGY1	2013	% Change in U.S. Senior Match Rate %	-33.3
Pediatrics-Anesthesiology	PGY1	2013	% Change in Total Match Rate %	-38.6
Pediatrics-Anesthesiology	PGY1	2014	U.S. Senior Match Rate %	43.8
Pediatrics-Anesthesiology	PGY1	2014	Total Match Rate %	43.8
Pediatrics-Anesthesiology	PGY1	2014	Change in U.S. Senior Match Rate %	14.599999999999998
Pediatrics-Anesthesiology	PGY1	2014	Change in Total Match Rate %	16.9
Pediatrics-Anesthesiology	PGY1	2014	% Change in U.S. Senior Match Rate %	50
Pediatrics-Anesthesiology	PGY1	2014	% Change in Total Match Rate %	62.8
Pediatrics-Anesthesiology	PGY1	2015	U.S. Senior Match Rate %	39.1
Pediatrics-Anesthesiology	PGY1	2015	Total Match Rate %	34.6
Pediatrics-Anesthesiology	PGY1	2015	Change in U.S. Senior Match Rate %	-4.699999999999996
Pediatrics-Anesthesiology	PGY1	2015	Change in Total Match Rate %	-9.199999999999996
Pediatrics-Anesthesiology	PGY1	2015	% Change in U.S. Senior Match Rate %	-10.7
Pediatrics-Anesthesiology	PGY1	2015	% Change in Total Match Rate %	-21
Pediatrics-Anesthesiology	PGY1	2016	U.S. Senior Match Rate %	33.3
Pediatrics-Anesthesiology	PGY1	2016	Total Match Rate %	36.8
Pediatrics-Anesthesiology	PGY1	2016	Change in U.S. Senior Match Rate %	-5.800000000000004
Pediatrics-Anesthesiology	PGY1	2016	Change in Total Match Rate %	2.1999999999999957
