Specialty	Class	Year	Name	Value
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2019	% Change in Total Match Rate %	-6.7
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2019	% Change in U.S. Senior Average Ranked Programs	6.7
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2019	% Change in Total Average Ranked Programs	6.7
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2019	% Predominance	100
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2020	U.S. Senior % Filled	16.7
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2020	Total % Filled	50
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2020	U.S. Senior Match Rate %	2
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2020	Total Match Rate %	4.3
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2020	Change in U.S. Senior % Filled	-5.5
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2020	Change in Total % Filled	0
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2020	Change in U.S. Senior Match Rate %	-0.5
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2020	Change in Total Match Rate %	0.09999999999999964
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2020	% Change in No. of Programs	7.1
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2020	% Change in Positions Offered	0
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2020	% Change in Unfilled Programs	0
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2020	% Change in U.S. Senior Applicants	-9.3
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2020	% Change in Total Applicants	-1.4
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2020	% Change in U.S. Senior Matches	-25
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2020	% Change in Total Matches	0
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2020	% Change in U.S. Senior % Filled	-24.8
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2020	% Change in Total % Filled	0
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2020	% Change in U.S. Senior Ranked Positions	-18.9
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2020	% Change in Total Ranked Positions	-13.3
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2020	% Change in U.S. Senior Match Rate %	-20
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2020	% Change in Total Match Rate %	2.4
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2020	% Change in U.S. Senior Average Ranked Programs	-6.3
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2020	% Change in Total Average Ranked Programs	-12.5
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2020	% Predominance	100
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2021	U.S. Senior % Filled	33.3
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2021	Total % Filled	66.7
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2021	U.S. Senior Match Rate %	4.5
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2021	Total Match Rate %	6.2
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2021	Change in U.S. Senior % Filled	16.599999999999998
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2021	Change in Total % Filled	16.700000000000003
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2021	Change in U.S. Senior Match Rate %	2.5
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2021	Change in Total Match Rate %	1.9000000000000004
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2021	% Change in No. of Programs	0
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2021	% Change in Positions Offered	0
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2021	% Change in Unfilled Programs	-33.3
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2021	% Change in U.S. Senior Applicants	-10.2
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2021	% Change in Total Applicants	-7.6
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2021	% Change in U.S. Senior Matches	100
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2021	% Change in Total Matches	33.3
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2021	% Change in U.S. Senior % Filled	99.4
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2021	% Change in Total % Filled	33.4
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2021	% Change in U.S. Senior Ranked Positions	-7
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2021	% Change in Total Ranked Positions	-1.7
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2021	% Change in U.S. Senior Match Rate %	125
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2021	% Change in Total Match Rate %	44.2
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2021	% Change in U.S. Senior Average Ranked Programs	0
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2021	% Change in Total Average Ranked Programs	7.1
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2021	% Predominance	100
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2022	U.S. Senior % Filled	22.2
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2022	Total % Filled	50
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2022	U.S. Senior Match Rate %	4
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2022	Total Match Rate %	5.3
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2022	Change in U.S. Senior % Filled	-11.099999999999998
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2022	Change in Total % Filled	-16.700000000000003
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2022	Change in U.S. Senior Match Rate %	-0.5
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2022	Change in Total Match Rate %	-0.9000000000000004
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2022	% Change in No. of Programs	0
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2022	% Change in Positions Offered	0
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2022	% Change in Unfilled Programs	50
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2022	% Change in U.S. Senior Applicants	-25
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2022	% Change in Total Applicants	-13.3
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2022	% Change in U.S. Senior Matches	-33.3
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2022	% Change in Total Matches	-25
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2022	% Change in U.S. Senior % Filled	-33.3
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2022	% Change in Total % Filled	-25
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2022	% Change in U.S. Senior Ranked Positions	-29.5
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2022	% Change in Total Ranked Positions	-20.3
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2022	% Change in U.S. Senior Match Rate %	-11.1
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2022	% Change in Total Match Rate %	-14.5
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2022	% Change in U.S. Senior Average Ranked Programs	-6.7
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2022	% Change in Total Average Ranked Programs	-6.7
OB/GYN-Preliminary (PGY-1 Only)	PGY1	2022	% Predominance	100
Obstetrics-Gynecology	PGY1	2012	U.S. Senior % Filled	73.6
Obstetrics-Gynecology	PGY1	2012	Total % Filled	98.6
Obstetrics-Gynecology	PGY1	2012	U.S. Senior Match Rate %	93.4
Obstetrics-Gynecology	PGY1	2012	Total Match Rate %	71
Obstetrics-Gynecology	PGY1	2012	Change in U.S. Senior % Filled	NA
Obstetrics-Gynecology	PGY1	2012	Change in Total % Filled	NA
Obstetrics-Gynecology	PGY1	2012	Change in U.S. Senior Match Rate %	NA
Obstetrics-Gynecology	PGY1	2012	Change in Total Match Rate %	NA
Obstetrics-Gynecology	PGY1	2012	% Change in No. of Programs	NA
Obstetrics-Gynecology	PGY1	2012	% Change in Positions Offered	NA
Obstetrics-Gynecology	PGY1	2012	% Change in Unfilled Programs	NA
Obstetrics-Gynecology	PGY1	2012	% Change in U.S. Senior Applicants	NA
Obstetrics-Gynecology	PGY1	2012	% Change in Total Applicants	NA
Obstetrics-Gynecology	PGY1	2012	% Change in U.S. Senior Matches	NA
Obstetrics-Gynecology	PGY1	2012	% Change in Total Matches	NA
Obstetrics-Gynecology	PGY1	2012	% Change in U.S. Senior % Filled	NA
Obstetrics-Gynecology	PGY1	2012	% Change in Total % Filled	NA
Obstetrics-Gynecology	PGY1	2012	% Change in U.S. Senior Ranked Positions	NA
Obstetrics-Gynecology	PGY1	2012	% Change in Total Ranked Positions	NA
Obstetrics-Gynecology	PGY1	2012	% Change in U.S. Senior Match Rate %	NA
Obstetrics-Gynecology	PGY1	2012	% Change in Total Match Rate %	NA
Obstetrics-Gynecology	PGY1	2012	% Change in U.S. Senior Average Ranked Programs	NA
Obstetrics-Gynecology	PGY1	2012	% Change in Total Average Ranked Programs	NA
Obstetrics-Gynecology	PGY1	2012	% Predominance	100
Obstetrics-Gynecology	PGY1	2013	U.S. Senior % Filled	75
Obstetrics-Gynecology	PGY1	2013	Total % Filled	99.1
Obstetrics-Gynecology	PGY1	2013	U.S. Senior Match Rate %	89.1
Obstetrics-Gynecology	PGY1	2013	Total Match Rate %	70
Obstetrics-Gynecology	PGY1	2013	Change in U.S. Senior % Filled	1.4000000000000057
Obstetrics-Gynecology	PGY1	2013	Change in Total % Filled	0.5
Obstetrics-Gynecology	PGY1	2013	Change in U.S. Senior Match Rate %	-4.300000000000011
Obstetrics-Gynecology	PGY1	2013	Change in Total Match Rate %	-1
Obstetrics-Gynecology	PGY1	2013	% Change in No. of Programs	-0.8
Obstetrics-Gynecology	PGY1	2013	% Change in Positions Offered	1.5
Obstetrics-Gynecology	PGY1	2013	% Change in Unfilled Programs	-36.4
Obstetrics-Gynecology	PGY1	2013	% Change in U.S. Senior Applicants	8.4
Obstetrics-Gynecology	PGY1	2013	% Change in Total Applicants	3.5
Obstetrics-Gynecology	PGY1	2013	% Change in U.S. Senior Matches	3.4
Obstetrics-Gynecology	PGY1	2013	% Change in Total Matches	2
Obstetrics-Gynecology	PGY1	2013	% Change in U.S. Senior % Filled	1.9
Obstetrics-Gynecology	PGY1	2013	% Change in Total % Filled	0.5
Obstetrics-Gynecology	PGY1	2013	% Change in U.S. Senior Ranked Positions	5.2
Obstetrics-Gynecology	PGY1	2013	% Change in Total Ranked Positions	3.7
Obstetrics-Gynecology	PGY1	2013	% Change in U.S. Senior Match Rate %	-4.6
Obstetrics-Gynecology	PGY1	2013	% Change in Total Match Rate %	-1.4
Obstetrics-Gynecology	PGY1	2013	% Change in U.S. Senior Average Ranked Programs	-3.6
Obstetrics-Gynecology	PGY1	2013	% Change in Total Average Ranked Programs	0
Obstetrics-Gynecology	PGY1	2013	% Predominance	100
Obstetrics-Gynecology	PGY1	2014	U.S. Senior % Filled	76.5
Obstetrics-Gynecology	PGY1	2014	Total % Filled	99.4
Obstetrics-Gynecology	PGY1	2014	U.S. Senior Match Rate %	88.5
Obstetrics-Gynecology	PGY1	2014	Total Match Rate %	68.6
Obstetrics-Gynecology	PGY1	2014	Change in U.S. Senior % Filled	1.5
Obstetrics-Gynecology	PGY1	2014	Change in Total % Filled	0.30000000000001137
Obstetrics-Gynecology	PGY1	2014	Change in U.S. Senior Match Rate %	-0.5999999999999943
Obstetrics-Gynecology	PGY1	2014	Change in Total Match Rate %	-1.4000000000000057
Obstetrics-Gynecology	PGY1	2014	% Change in No. of Programs	-6.4
Obstetrics-Gynecology	PGY1	2014	% Change in Positions Offered	-1.4
Obstetrics-Gynecology	PGY1	2014	% Change in Unfilled Programs	-28.6
Obstetrics-Gynecology	PGY1	2014	% Change in U.S. Senior Applicants	1.3
Obstetrics-Gynecology	PGY1	2014	% Change in Total Applicants	0.8
Obstetrics-Gynecology	PGY1	2014	% Change in U.S. Senior Matches	0.6
Obstetrics-Gynecology	PGY1	2014	% Change in Total Matches	-1.1
Obstetrics-Gynecology	PGY1	2014	% Change in U.S. Senior % Filled	2
Obstetrics-Gynecology	PGY1	2014	% Change in Total % Filled	0.3
Obstetrics-Gynecology	PGY1	2014	% Change in U.S. Senior Ranked Positions	6.7
Obstetrics-Gynecology	PGY1	2014	% Change in Total Ranked Positions	5
Obstetrics-Gynecology	PGY1	2014	% Change in U.S. Senior Match Rate %	-0.7
Obstetrics-Gynecology	PGY1	2014	% Change in Total Match Rate %	-2
Obstetrics-Gynecology	PGY1	2014	% Change in U.S. Senior Average Ranked Programs	5.7
Obstetrics-Gynecology	PGY1	2014	% Change in Total Average Ranked Programs	4.8
Obstetrics-Gynecology	PGY1	2014	% Predominance	100
Obstetrics-Gynecology	PGY1	2015	U.S. Senior % Filled	79.8
Obstetrics-Gynecology	PGY1	2015	Total % Filled	100
Obstetrics-Gynecology	PGY1	2015	U.S. Senior Match Rate %	85.4
Obstetrics-Gynecology	PGY1	2015	Total Match Rate %	68.8
Obstetrics-Gynecology	PGY1	2015	Change in U.S. Senior % Filled	3.299999999999997
Obstetrics-Gynecology	PGY1	2015	Change in Total % Filled	0.5999999999999943
Obstetrics-Gynecology	PGY1	2015	Change in U.S. Senior Match Rate %	-3.0999999999999943
Obstetrics-Gynecology	PGY1	2015	Change in Total Match Rate %	0.20000000000000284
Obstetrics-Gynecology	PGY1	2015	% Change in No. of Programs	0.4
Obstetrics-Gynecology	PGY1	2015	% Change in Positions Offered	1
Obstetrics-Gynecology	PGY1	2015	% Change in Unfilled Programs	-100
Obstetrics-Gynecology	PGY1	2015	% Change in U.S. Senior Applicants	9.3
Obstetrics-Gynecology	PGY1	2015	% Change in Total Applicants	1.4
Obstetrics-Gynecology	PGY1	2015	% Change in U.S. Senior Matches	5.5
Obstetrics-Gynecology	PGY1	2015	% Change in Total Matches	1.7
Obstetrics-Gynecology	PGY1	2015	% Change in U.S. Senior % Filled	4.3
Obstetrics-Gynecology	PGY1	2015	% Change in Total % Filled	0.6
Obstetrics-Gynecology	PGY1	2015	% Change in U.S. Senior Ranked Positions	8.9
Obstetrics-Gynecology	PGY1	2015	% Change in Total Ranked Positions	3.9
Obstetrics-Gynecology	PGY1	2015	% Change in U.S. Senior Match Rate %	-3.5
Obstetrics-Gynecology	PGY1	2015	% Change in Total Match Rate %	0.3
Obstetrics-Gynecology	PGY1	2015	% Change in U.S. Senior Average Ranked Programs	0
Obstetrics-Gynecology	PGY1	2015	% Change in Total Average Ranked Programs	2.3
Obstetrics-Gynecology	PGY1	2015	% Predominance	100
Obstetrics-Gynecology	PGY1	2016	U.S. Senior % Filled	77.5
Obstetrics-Gynecology	PGY1	2016	Total % Filled	99.4
Obstetrics-Gynecology	PGY1	2016	U.S. Senior Match Rate %	88.3
Obstetrics-Gynecology	PGY1	2016	Total Match Rate %	71.6
Obstetrics-Gynecology	PGY1	2016	Change in U.S. Senior % Filled	-2.299999999999997
Obstetrics-Gynecology	PGY1	2016	Change in Total % Filled	-0.5999999999999943
Obstetrics-Gynecology	PGY1	2016	Change in U.S. Senior Match Rate %	2.8999999999999915
Obstetrics-Gynecology	PGY1	2016	Change in Total Match Rate %	2.799999999999997
Obstetrics-Gynecology	PGY1	2016	% Change in No. of Programs	1.3
Obstetrics-Gynecology	PGY1	2016	% Change in Positions Offered	0.8
Obstetrics-Gynecology	PGY1	2016	% Change in Unfilled Programs	Inf
Obstetrics-Gynecology	PGY1	2016	% Change in U.S. Senior Applicants	-5.3
Obstetrics-Gynecology	PGY1	2016	% Change in Total Applicants	-3.7
Obstetrics-Gynecology	PGY1	2016	% Change in U.S. Senior Matches	-2.1
Obstetrics-Gynecology	PGY1	2016	% Change in Total Matches	0.2
Obstetrics-Gynecology	PGY1	2016	% Change in U.S. Senior % Filled	-2.9
Obstetrics-Gynecology	PGY1	2016	% Change in Total % Filled	-0.6
Obstetrics-Gynecology	PGY1	2016	% Change in U.S. Senior Ranked Positions	-0
Obstetrics-Gynecology	PGY1	2016	% Change in Total Ranked Positions	0.9
Obstetrics-Gynecology	PGY1	2016	% Change in U.S. Senior Match Rate %	3.4
Obstetrics-Gynecology	PGY1	2016	% Change in Total Match Rate %	4.1
Obstetrics-Gynecology	PGY1	2016	% Change in U.S. Senior Average Ranked Programs	5.4
Obstetrics-Gynecology	PGY1	2016	% Change in Total Average Ranked Programs	4.4
Obstetrics-Gynecology	PGY1	2016	% Predominance	100
Obstetrics-Gynecology	PGY1	2017	U.S. Senior % Filled	81.4
Obstetrics-Gynecology	PGY1	2017	Total % Filled	100
Obstetrics-Gynecology	PGY1	2017	U.S. Senior Match Rate %	87.3
Obstetrics-Gynecology	PGY1	2017	Total Match Rate %	73.5
Obstetrics-Gynecology	PGY1	2017	Change in U.S. Senior % Filled	3.9000000000000057
Obstetrics-Gynecology	PGY1	2017	Change in Total % Filled	0.5999999999999943
Obstetrics-Gynecology	PGY1	2017	Change in U.S. Senior Match Rate %	-1
Obstetrics-Gynecology	PGY1	2017	Change in Total Match Rate %	1.9000000000000057
Obstetrics-Gynecology	PGY1	2017	% Change in No. of Programs	1.7
Obstetrics-Gynecology	PGY1	2017	% Change in Positions Offered	1.8
Obstetrics-Gynecology	PGY1	2017	% Change in Unfilled Programs	-100
Obstetrics-Gynecology	PGY1	2017	% Change in U.S. Senior Applicants	8.2
Obstetrics-Gynecology	PGY1	2017	% Change in Total Applicants	-0.1
Obstetrics-Gynecology	PGY1	2017	% Change in U.S. Senior Matches	6.9
Obstetrics-Gynecology	PGY1	2017	% Change in Total Matches	2.5
Obstetrics-Gynecology	PGY1	2017	% Change in U.S. Senior % Filled	5
Obstetrics-Gynecology	PGY1	2017	% Change in Total % Filled	0.6
Obstetrics-Gynecology	PGY1	2017	% Change in U.S. Senior Ranked Positions	5.2
Obstetrics-Gynecology	PGY1	2017	% Change in Total Ranked Positions	1.1
Obstetrics-Gynecology	PGY1	2017	% Change in U.S. Senior Match Rate %	-1.1
Obstetrics-Gynecology	PGY1	2017	% Change in Total Match Rate %	2.7
Obstetrics-Gynecology	PGY1	2017	% Change in U.S. Senior Average Ranked Programs	-2.5
Obstetrics-Gynecology	PGY1	2017	% Change in Total Average Ranked Programs	2.1
Obstetrics-Gynecology	PGY1	2017	% Predominance	100
Obstetrics-Gynecology	PGY1	2018	U.S. Senior % Filled	78.7
Obstetrics-Gynecology	PGY1	2018	Total % Filled	99.6
Obstetrics-Gynecology	PGY1	2018	U.S. Senior Match Rate %	85.6
Obstetrics-Gynecology	PGY1	2018	Total Match Rate %	70.8
Obstetrics-Gynecology	PGY1	2018	Change in U.S. Senior % Filled	-2.700000000000003
Obstetrics-Gynecology	PGY1	2018	Change in Total % Filled	-0.4000000000000057
Obstetrics-Gynecology	PGY1	2018	Change in U.S. Senior Match Rate %	-1.7000000000000028
Obstetrics-Gynecology	PGY1	2018	Change in Total Match Rate %	-2.700000000000003
Obstetrics-Gynecology	PGY1	2018	% Change in No. of Programs	5.8
Obstetrics-Gynecology	PGY1	2018	% Change in Positions Offered	3.7
Obstetrics-Gynecology	PGY1	2018	% Change in Unfilled Programs	Inf
Obstetrics-Gynecology	PGY1	2018	% Change in U.S. Senior Applicants	2.2
Obstetrics-Gynecology	PGY1	2018	% Change in Total Applicants	7.2
Obstetrics-Gynecology	PGY1	2018	% Change in U.S. Senior Matches	0.2
Obstetrics-Gynecology	PGY1	2018	% Change in Total Matches	3.3
Obstetrics-Gynecology	PGY1	2018	% Change in U.S. Senior % Filled	-3.3
Obstetrics-Gynecology	PGY1	2018	% Change in Total % Filled	-0.4
Obstetrics-Gynecology	PGY1	2018	% Change in U.S. Senior Ranked Positions	3.4
Obstetrics-Gynecology	PGY1	2018	% Change in Total Ranked Positions	6.5
Obstetrics-Gynecology	PGY1	2018	% Change in U.S. Senior Match Rate %	-1.9
Obstetrics-Gynecology	PGY1	2018	% Change in Total Match Rate %	-3.7
Obstetrics-Gynecology	PGY1	2018	% Change in U.S. Senior Average Ranked Programs	0.9
Obstetrics-Gynecology	PGY1	2018	% Change in Total Average Ranked Programs	-1
Obstetrics-Gynecology	PGY1	2018	% Predominance	100
Obstetrics-Gynecology	PGY1	2019	U.S. Senior % Filled	75.2
Obstetrics-Gynecology	PGY1	2019	Total % Filled	99.8
Obstetrics-Gynecology	PGY1	2019	U.S. Senior Match Rate %	81.7
Obstetrics-Gynecology	PGY1	2019	Total Match Rate %	68.7
Obstetrics-Gynecology	PGY1	2019	Change in U.S. Senior % Filled	-3.5
Obstetrics-Gynecology	PGY1	2019	Change in Total % Filled	0.20000000000000284
Obstetrics-Gynecology	PGY1	2019	Change in U.S. Senior Match Rate %	-3.8999999999999915
Obstetrics-Gynecology	PGY1	2019	Change in Total Match Rate %	-2.0999999999999943
Obstetrics-Gynecology	PGY1	2019	% Change in No. of Programs	4.7
Obstetrics-Gynecology	PGY1	2019	% Change in Positions Offered	4.4
Obstetrics-Gynecology	PGY1	2019	% Change in Unfilled Programs	-50
Obstetrics-Gynecology	PGY1	2019	% Change in U.S. Senior Applicants	4.6
Obstetrics-Gynecology	PGY1	2019	% Change in Total Applicants	7.8
Obstetrics-Gynecology	PGY1	2019	% Change in U.S. Senior Matches	-0.2
Obstetrics-Gynecology	PGY1	2019	% Change in Total Matches	4.7
Obstetrics-Gynecology	PGY1	2019	% Change in U.S. Senior % Filled	-4.4
Obstetrics-Gynecology	PGY1	2019	% Change in Total % Filled	0.2
Obstetrics-Gynecology	PGY1	2019	% Change in U.S. Senior Ranked Positions	1.3
Obstetrics-Gynecology	PGY1	2019	% Change in Total Ranked Positions	4.9
Obstetrics-Gynecology	PGY1	2019	% Change in U.S. Senior Match Rate %	-4.6
Obstetrics-Gynecology	PGY1	2019	% Change in Total Match Rate %	-3
Obstetrics-Gynecology	PGY1	2019	% Change in U.S. Senior Average Ranked Programs	-3.4
Obstetrics-Gynecology	PGY1	2019	% Change in Total Average Ranked Programs	-3.2
Obstetrics-Gynecology	PGY1	2019	% Predominance	100
Obstetrics-Gynecology	PGY1	2020	U.S. Senior % Filled	75.5
Obstetrics-Gynecology	PGY1	2020	Total % Filled	99.8
Obstetrics-Gynecology	PGY1	2020	U.S. Senior Match Rate %	84.3
Obstetrics-Gynecology	PGY1	2020	Total Match Rate %	71.5
Obstetrics-Gynecology	PGY1	2020	Change in U.S. Senior % Filled	0.29999999999999716
Obstetrics-Gynecology	PGY1	2020	Change in Total % Filled	0
Obstetrics-Gynecology	PGY1	2020	Change in U.S. Senior Match Rate %	2.5999999999999943
Obstetrics-Gynecology	PGY1	2020	Change in Total Match Rate %	2.799999999999997
Obstetrics-Gynecology	PGY1	2020	% Change in No. of Programs	3
Obstetrics-Gynecology	PGY1	2020	% Change in Positions Offered	3.4
Obstetrics-Gynecology	PGY1	2020	% Change in Unfilled Programs	0
Obstetrics-Gynecology	PGY1	2020	% Change in U.S. Senior Applicants	0.6
Obstetrics-Gynecology	PGY1	2020	% Change in Total Applicants	-0.6
Obstetrics-Gynecology	PGY1	2020	% Change in U.S. Senior Matches	3.8
Obstetrics-Gynecology	PGY1	2020	% Change in Total Matches	3.4
Obstetrics-Gynecology	PGY1	2020	% Change in U.S. Senior % Filled	0.4
Obstetrics-Gynecology	PGY1	2020	% Change in Total % Filled	0
Obstetrics-Gynecology	PGY1	2020	% Change in U.S. Senior Ranked Positions	1.8
Obstetrics-Gynecology	PGY1	2020	% Change in Total Ranked Positions	1.4
Obstetrics-Gynecology	PGY1	2020	% Change in U.S. Senior Match Rate %	3.2
Obstetrics-Gynecology	PGY1	2020	% Change in Total Match Rate %	4.1
Obstetrics-Gynecology	PGY1	2020	% Change in U.S. Senior Average Ranked Programs	1.8
Obstetrics-Gynecology	PGY1	2020	% Change in Total Average Ranked Programs	2.2
Obstetrics-Gynecology	PGY1	2020	% Predominance	100
Obstetrics-Gynecology	PGY1	2021	U.S. Senior % Filled	74.5
Obstetrics-Gynecology	PGY1	2021	Total % Filled	99.8
Obstetrics-Gynecology	PGY1	2021	U.S. Senior Match Rate %	84.2
Obstetrics-Gynecology	PGY1	2021	Total Match Rate %	71.8
Obstetrics-Gynecology	PGY1	2021	Change in U.S. Senior % Filled	-1
Obstetrics-Gynecology	PGY1	2021	Change in Total % Filled	0
Obstetrics-Gynecology	PGY1	2021	Change in U.S. Senior Match Rate %	-0.09999999999999432
Obstetrics-Gynecology	PGY1	2021	Change in Total Match Rate %	0.29999999999999716
Obstetrics-Gynecology	PGY1	2021	% Change in No. of Programs	1.5
Obstetrics-Gynecology	PGY1	2021	% Change in Positions Offered	1.2
Obstetrics-Gynecology	PGY1	2021	% Change in Unfilled Programs	0
Obstetrics-Gynecology	PGY1	2021	% Change in U.S. Senior Applicants	0
Obstetrics-Gynecology	PGY1	2021	% Change in Total Applicants	0.8
Obstetrics-Gynecology	PGY1	2021	% Change in U.S. Senior Matches	-0.1
Obstetrics-Gynecology	PGY1	2021	% Change in Total Matches	1.2
Obstetrics-Gynecology	PGY1	2021	% Change in U.S. Senior % Filled	-1.3
Obstetrics-Gynecology	PGY1	2021	% Change in Total % Filled	0
Obstetrics-Gynecology	PGY1	2021	% Change in U.S. Senior Ranked Positions	4
Obstetrics-Gynecology	PGY1	2021	% Change in Total Ranked Positions	6
Obstetrics-Gynecology	PGY1	2021	% Change in U.S. Senior Match Rate %	-0.1
Obstetrics-Gynecology	PGY1	2021	% Change in Total Match Rate %	0.4
Obstetrics-Gynecology	PGY1	2021	% Change in U.S. Senior Average Ranked Programs	3.5
Obstetrics-Gynecology	PGY1	2021	% Change in Total Average Ranked Programs	5.3
Obstetrics-Gynecology	PGY1	2021	% Predominance	100
Obstetrics-Gynecology	PGY1	2022	U.S. Senior % Filled	73.6
Obstetrics-Gynecology	PGY1	2022	Total % Filled	99.7
Obstetrics-Gynecology	PGY1	2022	U.S. Senior Match Rate %	81.4
Obstetrics-Gynecology	PGY1	2022	Total Match Rate %	69.4
Obstetrics-Gynecology	PGY1	2022	Change in U.S. Senior % Filled	-0.9000000000000057
Obstetrics-Gynecology	PGY1	2022	Change in Total % Filled	-0.09999999999999432
Obstetrics-Gynecology	PGY1	2022	Change in U.S. Senior Match Rate %	-2.799999999999997
Obstetrics-Gynecology	PGY1	2022	Change in Total Match Rate %	-2.3999999999999915
Obstetrics-Gynecology	PGY1	2022	% Change in No. of Programs	3.2
Obstetrics-Gynecology	PGY1	2022	% Change in Positions Offered	2.9
Obstetrics-Gynecology	PGY1	2022	% Change in Unfilled Programs	50
Obstetrics-Gynecology	PGY1	2022	% Change in U.S. Senior Applicants	5.1
Obstetrics-Gynecology	PGY1	2022	% Change in Total Applicants	6.5
Obstetrics-Gynecology	PGY1	2022	% Change in U.S. Senior Matches	1.7
Obstetrics-Gynecology	PGY1	2022	% Change in Total Matches	2.9
Obstetrics-Gynecology	PGY1	2022	% Change in U.S. Senior % Filled	-1.2
Obstetrics-Gynecology	PGY1	2022	% Change in Total % Filled	-0.1
Obstetrics-Gynecology	PGY1	2022	% Change in U.S. Senior Ranked Positions	3.2
Obstetrics-Gynecology	PGY1	2022	% Change in Total Ranked Positions	4.7
Obstetrics-Gynecology	PGY1	2022	% Change in U.S. Senior Match Rate %	-3.3
Obstetrics-Gynecology	PGY1	2022	% Change in Total Match Rate %	-3.3
Obstetrics-Gynecology	PGY1	2022	% Change in U.S. Senior Average Ranked Programs	-1.7
Obstetrics-Gynecology	PGY1	2022	% Change in Total Average Ranked Programs	-2
Obstetrics-Gynecology	PGY1	2022	% Predominance	100
Orthopedic Surgery	PGY1	2012	U.S. Senior % Filled	94
Orthopedic Surgery	PGY1	2012	Total % Filled	100
Orthopedic Surgery	PGY1	2012	U.S. Senior Match Rate %	75.9
